Problem:    pfsp
Rows:       36061
Columns:    2371 (1770 integer, 1770 binary)
Non-zeros:  107461
Status:     INTEGER UNDEFINED
Objective:  makespan = 0 (MINimum)

   No.   Row name        Activity     Lower bound   Upper bound
------ ------------    ------------- ------------- -------------
     1 makespan                    0                             
                                   0            82               
 17933 rest3[60,23,2]
                                   0            65               
 17934 rest3[60,23,3]
                                   0            18               
 17935 rest3[60,23,4]
                                   0            23               
 17936 rest3[60,23,5]
                                   0            66               
 17937 rest3[60,23,6]
                                   0            91               
 17938 rest3[60,23,7]
                                   0            52               
 17939 rest3[60,23,8]
                                   0            95               
 17940 rest3[60,23,9]
                                   0            31               
 17941 rest3[60,23,10]
                                   0            91               
 17942 rest3[60,24,1]
                                   0            82               
 17943 rest3[60,24,2]
                                   0            65               
 17944 rest3[60,24,3]
                                   0            18               
 17945 rest3[60,24,4]
                                   0            23               
 17946 rest3[60,24,5]
                                   0            66               
 17947 rest3[60,24,6]
                                   0            91               
 17948 rest3[60,24,7]
                                   0            52               
 17949 rest3[60,24,8]
                                   0            95               
 17950 rest3[60,24,9]
                                   0            31               
 17951 rest3[60,24,10]
                                   0            91               
 17952 rest3[60,25,1]
                                   0            82               
 17953 rest3[60,25,2]
                                   0            65               
 17954 rest3[60,25,3]
                                   0            18               
 17955 rest3[60,25,4]
                                   0            23               
 17956 rest3[60,25,5]
                                   0            66               
 17957 rest3[60,25,6]
                                   0            91               
 17958 rest3[60,25,7]
                                   0            52               
 17959 rest3[60,25,8]
                                   0            95               
 17960 rest3[60,25,9]
                                   0            31               
 17961 rest3[60,25,10]
                                   0            91               
 17962 rest3[60,26,1]
                                   0            82               
 17963 rest3[60,26,2]
                                   0            65               
 17964 rest3[60,26,3]
                                   0            18               
 17965 rest3[60,26,4]
                                   0            23               
 17966 rest3[60,26,5]
                                   0            66               
 17967 rest3[60,26,6]
                                   0            91               
 17968 rest3[60,26,7]
                                   0            52               
 17969 rest3[60,26,8]
                                   0            95               
 17970 rest3[60,26,9]
                                   0            31               
 17971 rest3[60,26,10]
                                   0            91               
 17972 rest3[60,27,1]
                                   0            82               
 17973 rest3[60,27,2]
                                   0            65               
 17974 rest3[60,27,3]
                                   0            18               
 17975 rest3[60,27,4]
                                   0            23               
 17976 rest3[60,27,5]
                                   0            66               
 17977 rest3[60,27,6]
                                   0            91               
 17978 rest3[60,27,7]
                                   0            52               
 17979 rest3[60,27,8]
                                   0            95               
 17980 rest3[60,27,9]
                                   0            31               
 17981 rest3[60,27,10]
                                   0            91               
 17982 rest3[60,28,1]
                                   0            82               
 17983 rest3[60,28,2]
                                   0            65               
 17984 rest3[60,28,3]
                                   0            18               
 17985 rest3[60,28,4]
                                   0            23               
 17986 rest3[60,28,5]
                                   0            66               
 17987 rest3[60,28,6]
                                   0            91               
 17988 rest3[60,28,7]
                                   0            52               
 17989 rest3[60,28,8]
                                   0            95               
 17990 rest3[60,28,9]
                                   0            31               
 17991 rest3[60,28,10]
                                   0            91               
 17992 rest3[60,29,1]
                                   0            82               
 17993 rest3[60,29,2]
                                   0            65               
 17994 rest3[60,29,3]
                                   0            18               
 17995 rest3[60,29,4]
                                   0            23               
 17996 rest3[60,29,5]
                                   0            66               
 17997 rest3[60,29,6]
                                   0            91               
 17998 rest3[60,29,7]
                                   0            52               
 17999 rest3[60,29,8]
                                   0            95               
 18000 rest3[60,29,9]
                                   0            31               
 18001 rest3[60,29,10]
                                   0            91               
 18002 rest3[60,30,1]
                                   0            82               
 18003 rest3[60,30,2]
                                   0            65               
 18004 rest3[60,30,3]
                                   0            18               
 18005 rest3[60,30,4]
                                   0            23               
 18006 rest3[60,30,5]
                                   0            66               
 18007 rest3[60,30,6]
                                   0            91               
 18008 rest3[60,30,7]
                                   0            52               
 18009 rest3[60,30,8]
                                   0            95               
 18010 rest3[60,30,9]
                                   0            31               
 18011 rest3[60,30,10]
                                   0            91               
 18012 rest3[60,31,1]
                                   0            82               
 18013 rest3[60,31,2]
                                   0            65               
 18014 rest3[60,31,3]
                                   0            18               
 18015 rest3[60,31,4]
                                   0            23               
 18016 rest3[60,31,5]
                                   0            66               
 18017 rest3[60,31,6]
                                   0            91               
 18018 rest3[60,31,7]
                                   0            52               
 18019 rest3[60,31,8]
                                   0            95               
 18020 rest3[60,31,9]
                                   0            31               
 18021 rest3[60,31,10]
                                   0            91               
 18022 rest3[60,32,1]
                                   0            82               
 18023 rest3[60,32,2]
                                   0            65               
 18024 rest3[60,32,3]
                                   0            18               
 18025 rest3[60,32,4]
                                   0            23               
 18026 rest3[60,32,5]
                                   0            66               
 18027 rest3[60,32,6]
                                   0            91               
 18028 rest3[60,32,7]
                                   0            52               
 18029 rest3[60,32,8]
                                   0            95               
 18030 rest3[60,32,9]
                                   0            31               
 18031 rest3[60,32,10]
                                   0            91               
 18032 rest3[60,33,1]
                                   0            82               
 18033 rest3[60,33,2]
                                   0            65               
 18034 rest3[60,33,3]
                                   0            18               
 18035 rest3[60,33,4]
                                   0            23               
 18036 rest3[60,33,5]
                                   0            66               
 18037 rest3[60,33,6]
                                   0            91               
 18038 rest3[60,33,7]
                                   0            52               
 18039 rest3[60,33,8]
                                   0            95               
 18040 rest3[60,33,9]
                                   0            31               
 18041 rest3[60,33,10]
                                   0            91               
 18042 rest3[60,34,1]
                                   0            82               
 18043 rest3[60,34,2]
                                   0            65               
 18044 rest3[60,34,3]
                                   0            18               
 18045 rest3[60,34,4]
                                   0            23               
 18046 rest3[60,34,5]
                                   0            66               
 18047 rest3[60,34,6]
                                   0            91               
 18048 rest3[60,34,7]
                                   0            52               
 18049 rest3[60,34,8]
                                   0            95               
 18050 rest3[60,34,9]
                                   0            31               
 18051 rest3[60,34,10]
                                   0            91               
 18052 rest3[60,35,1]
                                   0            82               
 18053 rest3[60,35,2]
                                   0            65               
 18054 rest3[60,35,3]
                                   0            18               
 18055 rest3[60,35,4]
                                   0            23               
 18056 rest3[60,35,5]
                                   0            66               
 18057 rest3[60,35,6]
                                   0            91               
 18058 rest3[60,35,7]
                                   0            52               
 18059 rest3[60,35,8]
                                   0            95               
 18060 rest3[60,35,9]
                                   0            31               
 18061 rest3[60,35,10]
                                   0            91               
 18062 rest3[60,36,1]
                                   0            82               
 18063 rest3[60,36,2]
                                   0            65               
 18064 rest3[60,36,3]
                                   0            18               
 18065 rest3[60,36,4]
                                   0            23               
 18066 rest3[60,36,5]
                                   0            66               
 18067 rest3[60,36,6]
                                   0            91               
 18068 rest3[60,36,7]
                                   0            52               
 18069 rest3[60,36,8]
                                   0            95               
 18070 rest3[60,36,9]
                                   0            31               
 18071 rest3[60,36,10]
                                   0            91               
 18072 rest3[60,37,1]
                                   0            82               
 18073 rest3[60,37,2]
                                   0            65               
 18074 rest3[60,37,3]
                                   0            18               
 18075 rest3[60,37,4]
                                   0            23               
 18076 rest3[60,37,5]
                                   0            66               
 18077 rest3[60,37,6]
                                   0            91               
 18078 rest3[60,37,7]
                                   0            52               
 18079 rest3[60,37,8]
                                   0            95               
 18080 rest3[60,37,9]
                                   0            31               
 18081 rest3[60,37,10]
                                   0            91               
 18082 rest3[60,38,1]
                                   0            82               
 18083 rest3[60,38,2]
                                   0            65               
 18084 rest3[60,38,3]
                                   0            18               
 18085 rest3[60,38,4]
                                   0            23               
 18086 rest3[60,38,5]
                                   0            66               
 18087 rest3[60,38,6]
                                   0            91               
 18088 rest3[60,38,7]
                                   0            52               
 18089 rest3[60,38,8]
                                   0            95               
 18090 rest3[60,38,9]
                                   0            31               
 18091 rest3[60,38,10]
                                   0            91               
 18092 rest3[60,39,1]
                                   0            82               
 18093 rest3[60,39,2]
                                   0            65               
 18094 rest3[60,39,3]
                                   0            18               
 18095 rest3[60,39,4]
                                   0            23               
 18096 rest3[60,39,5]
                                   0            66               
 18097 rest3[60,39,6]
                                   0            91               
 18098 rest3[60,39,7]
                                   0            52               
 18099 rest3[60,39,8]
                                   0            95               
 18100 rest3[60,39,9]
                                   0            31               
 18101 rest3[60,39,10]
                                   0            91               
 18102 rest3[60,40,1]
                                   0            82               
 18103 rest3[60,40,2]
                                   0            65               
 18104 rest3[60,40,3]
                                   0            18               
 18105 rest3[60,40,4]
                                   0            23               
 18106 rest3[60,40,5]
                                   0            66               
 18107 rest3[60,40,6]
                                   0            91               
 18108 rest3[60,40,7]
                                   0            52               
 18109 rest3[60,40,8]
                                   0            95               
 18110 rest3[60,40,9]
                                   0            31               
 18111 rest3[60,40,10]
                                   0            91               
 18112 rest3[60,41,1]
                                   0            82               
 18113 rest3[60,41,2]
                                   0            65               
 18114 rest3[60,41,3]
                                   0            18               
 18115 rest3[60,41,4]
                                   0            23               
 18116 rest3[60,41,5]
                                   0            66               
 18117 rest3[60,41,6]
                                   0            91               
 18118 rest3[60,41,7]
                                   0            52               
 18119 rest3[60,41,8]
                                   0            95               
 18120 rest3[60,41,9]
                                   0            31               
 18121 rest3[60,41,10]
                                   0            91               
 18122 rest3[60,42,1]
                                   0            82               
 18123 rest3[60,42,2]
                                   0            65               
 18124 rest3[60,42,3]
                                   0            18               
 18125 rest3[60,42,4]
                                   0            23               
 18126 rest3[60,42,5]
                                   0            66               
 18127 rest3[60,42,6]
                                   0            91               
 18128 rest3[60,42,7]
                                   0            52               
 18129 rest3[60,42,8]
                                   0            95               
 18130 rest3[60,42,9]
                                   0            31               
 18131 rest3[60,42,10]
                                   0            91               
 18132 rest3[60,43,1]
                                   0            82               
 18133 rest3[60,43,2]
                                   0            65               
 18134 rest3[60,43,3]
                                   0            18               
 18135 rest3[60,43,4]
                                   0            23               
 18136 rest3[60,43,5]
                                   0            66               
 18137 rest3[60,43,6]
                                   0            91               
 18138 rest3[60,43,7]
                                   0            52               
 18139 rest3[60,43,8]
                                   0            95               
 18140 rest3[60,43,9]
                                   0            31               
 18141 rest3[60,43,10]
                                   0            91               
 18142 rest3[60,44,1]
                                   0            82               
 18143 rest3[60,44,2]
                                   0            65               
 18144 rest3[60,44,3]
                                   0            18               
 18145 rest3[60,44,4]
                                   0            23               
 18146 rest3[60,44,5]
                                   0            66               
 18147 rest3[60,44,6]
                                   0            91               
 18148 rest3[60,44,7]
                                   0            52               
 18149 rest3[60,44,8]
                                   0            95               
 18150 rest3[60,44,9]
                                   0            31               
 18151 rest3[60,44,10]
                                   0            91               
 18152 rest3[60,45,1]
                                   0            82               
 18153 rest3[60,45,2]
                                   0            65               
 18154 rest3[60,45,3]
                                   0            18               
 18155 rest3[60,45,4]
                                   0            23               
 18156 rest3[60,45,5]
                                   0            66               
 18157 rest3[60,45,6]
                                   0            91               
 18158 rest3[60,45,7]
                                   0            52               
 18159 rest3[60,45,8]
                                   0            95               
 18160 rest3[60,45,9]
                                   0            31               
 18161 rest3[60,45,10]
                                   0            91               
 18162 rest3[60,46,1]
                                   0            82               
 18163 rest3[60,46,2]
                                   0            65               
 18164 rest3[60,46,3]
                                   0            18               
 18165 rest3[60,46,4]
                                   0            23               
 18166 rest3[60,46,5]
                                   0            66               
 18167 rest3[60,46,6]
                                   0            91               
 18168 rest3[60,46,7]
                                   0            52               
 18169 rest3[60,46,8]
                                   0            95               
 18170 rest3[60,46,9]
                                   0            31               
 18171 rest3[60,46,10]
                                   0            91               
 18172 rest3[60,47,1]
                                   0            82               
 18173 rest3[60,47,2]
                                   0            65               
 18174 rest3[60,47,3]
                                   0            18               
 18175 rest3[60,47,4]
                                   0            23               
 18176 rest3[60,47,5]
                                   0            66               
 18177 rest3[60,47,6]
                                   0            91               
 18178 rest3[60,47,7]
                                   0            52               
 18179 rest3[60,47,8]
                                   0            95               
 18180 rest3[60,47,9]
                                   0            31               
 18181 rest3[60,47,10]
                                   0            91               
 18182 rest3[60,48,1]
                                   0            82               
 18183 rest3[60,48,2]
                                   0            65               
 18184 rest3[60,48,3]
                                   0            18               
 18185 rest3[60,48,4]
                                   0            23               
 18186 rest3[60,48,5]
                                   0            66               
 18187 rest3[60,48,6]
                                   0            91               
 18188 rest3[60,48,7]
                                   0            52               
 18189 rest3[60,48,8]
                                   0            95               
 18190 rest3[60,48,9]
                                   0            31               
 18191 rest3[60,48,10]
                                   0            91               
 18192 rest3[60,49,1]
                                   0            82               
 18193 rest3[60,49,2]
                                   0            65               
 18194 rest3[60,49,3]
                                   0            18               
 18195 rest3[60,49,4]
                                   0            23               
 18196 rest3[60,49,5]
                                   0            66               
 18197 rest3[60,49,6]
                                   0            91               
 18198 rest3[60,49,7]
                                   0            52               
 18199 rest3[60,49,8]
                                   0            95               
 18200 rest3[60,49,9]
                                   0            31               
 18201 rest3[60,49,10]
                                   0            91               
 18202 rest3[60,50,1]
                                   0            82               
 18203 rest3[60,50,2]
                                   0            65               
 18204 rest3[60,50,3]
                                   0            18               
 18205 rest3[60,50,4]
                                   0            23               
 18206 rest3[60,50,5]
                                   0            66               
 18207 rest3[60,50,6]
                                   0            91               
 18208 rest3[60,50,7]
                                   0            52               
 18209 rest3[60,50,8]
                                   0            95               
 18210 rest3[60,50,9]
                                   0            31               
 18211 rest3[60,50,10]
                                   0            91               
 18212 rest3[60,51,1]
                                   0            82               
 18213 rest3[60,51,2]
                                   0            65               
 18214 rest3[60,51,3]
                                   0            18               
 18215 rest3[60,51,4]
                                   0            23               
 18216 rest3[60,51,5]
                                   0            66               
 18217 rest3[60,51,6]
                                   0            91               
 18218 rest3[60,51,7]
                                   0            52               
 18219 rest3[60,51,8]
                                   0            95               
 18220 rest3[60,51,9]
                                   0            31               
 18221 rest3[60,51,10]
                                   0            91               
 18222 rest3[60,52,1]
                                   0            82               
 18223 rest3[60,52,2]
                                   0            65               
 18224 rest3[60,52,3]
                                   0            18               
 18225 rest3[60,52,4]
                                   0            23               
 18226 rest3[60,52,5]
                                   0            66               
 18227 rest3[60,52,6]
                                   0            91               
 18228 rest3[60,52,7]
                                   0            52               
 18229 rest3[60,52,8]
                                   0            95               
 18230 rest3[60,52,9]
                                   0            31               
 18231 rest3[60,52,10]
                                   0            91               
 18232 rest3[60,53,1]
                                   0            82               
 18233 rest3[60,53,2]
                                   0            65               
 18234 rest3[60,53,3]
                                   0            18               
 18235 rest3[60,53,4]
                                   0            23               
 18236 rest3[60,53,5]
                                   0            66               
 18237 rest3[60,53,6]
                                   0            91               
 18238 rest3[60,53,7]
                                   0            52               
 18239 rest3[60,53,8]
                                   0            95               
 18240 rest3[60,53,9]
                                   0            31               
 18241 rest3[60,53,10]
                                   0            91               
 18242 rest3[60,54,1]
                                   0            82               
 18243 rest3[60,54,2]
                                   0            65               
 18244 rest3[60,54,3]
                                   0            18               
 18245 rest3[60,54,4]
                                   0            23               
 18246 rest3[60,54,5]
                                   0            66               
 18247 rest3[60,54,6]
                                   0            91               
 18248 rest3[60,54,7]
                                   0            52               
 18249 rest3[60,54,8]
                                   0            95               
 18250 rest3[60,54,9]
                                   0            31               
 18251 rest3[60,54,10]
                                   0            91               
 18252 rest3[60,55,1]
                                   0            82               
 18253 rest3[60,55,2]
                                   0            65               
 18254 rest3[60,55,3]
                                   0            18               
 18255 rest3[60,55,4]
                                   0            23               
 18256 rest3[60,55,5]
                                   0            66               
 18257 rest3[60,55,6]
                                   0            91               
 18258 rest3[60,55,7]
                                   0            52               
 18259 rest3[60,55,8]
                                   0            95               
 18260 rest3[60,55,9]
                                   0            31               
 18261 rest3[60,55,10]
                                   0            91               
 18262 rest3[60,56,1]
                                   0            82               
 18263 rest3[60,56,2]
                                   0            65               
 18264 rest3[60,56,3]
                                   0            18               
 18265 rest3[60,56,4]
                                   0            23               
 18266 rest3[60,56,5]
                                   0            66               
 18267 rest3[60,56,6]
                                   0            91               
 18268 rest3[60,56,7]
                                   0            52               
 18269 rest3[60,56,8]
                                   0            95               
 18270 rest3[60,56,9]
                                   0            31               
 18271 rest3[60,56,10]
                                   0            91               
 18272 rest3[60,57,1]
                                   0            82               
 18273 rest3[60,57,2]
                                   0            65               
 18274 rest3[60,57,3]
                                   0            18               
 18275 rest3[60,57,4]
                                   0            23               
 18276 rest3[60,57,5]
                                   0            66               
 18277 rest3[60,57,6]
                                   0            91               
 18278 rest3[60,57,7]
                                   0            52               
 18279 rest3[60,57,8]
                                   0            95               
 18280 rest3[60,57,9]
                                   0            31               
 18281 rest3[60,57,10]
                                   0            91               
 18282 rest3[60,58,1]
                                   0            82               
 18283 rest3[60,58,2]
                                   0            65               
 18284 rest3[60,58,3]
                                   0            18               
 18285 rest3[60,58,4]
                                   0            23               
 18286 rest3[60,58,5]
                                   0            66               
 18287 rest3[60,58,6]
                                   0            91               
 18288 rest3[60,58,7]
                                   0            52               
 18289 rest3[60,58,8]
                                   0            95               
 18290 rest3[60,58,9]
                                   0            31               
 18291 rest3[60,58,10]
                                   0            91               
 18292 rest3[60,59,1]
                                   0            82               
 18293 rest3[60,59,2]
                                   0            65               
 18294 rest3[60,59,3]
                                   0            18               
 18295 rest3[60,59,4]
                                   0            23               
 18296 rest3[60,59,5]
                                   0            66               
 18297 rest3[60,59,6]
                                   0            91               
 18298 rest3[60,59,7]
                                   0            52               
 18299 rest3[60,59,8]
                                   0            95               
 18300 rest3[60,59,9]
                                   0            31               
 18301 rest3[60,59,10]
                                   0            91               
 18302 rest4[2,1,1]                0                       99927 
 18303 rest4[2,1,2]                0                       99974 
 18304 rest4[2,1,3]                0                       99961 
 18305 rest4[2,1,4]                0                       99945 
 18306 rest4[2,1,5]                0                       99928 
 18307 rest4[2,1,6]                0                       99911 
 18308 rest4[2,1,7]                0                       99994 
 18309 rest4[2,1,8]                0                       99999 
 18310 rest4[2,1,9]                0                       99929 
 18311 rest4[2,1,10]
                                   0                       99997 
 18312 rest4[3,1,1]                0                       99993 
 18313 rest4[3,1,2]                0                       99972 
 18314 rest4[3,1,3]                0                       99973 
 18315 rest4[3,1,4]                0                       99999 
 18316 rest4[3,1,5]                0                       99943 
 18317 rest4[3,1,6]                0                       99971 
 18318 rest4[3,1,7]                0                       99998 
 18319 rest4[3,1,8]                0                       99985 
 18320 rest4[3,1,9]                0                       99903 
 18321 rest4[3,1,10]
                                   0                       99943 
 18322 rest4[3,2,1]                0                       99993 
 18323 rest4[3,2,2]                0                       99972 
 18324 rest4[3,2,3]                0                       99973 
 18325 rest4[3,2,4]                0                       99999 
 18326 rest4[3,2,5]                0                       99943 
 18327 rest4[3,2,6]                0                       99971 
 18328 rest4[3,2,7]                0                       99998 
 18329 rest4[3,2,8]                0                       99985 
 18330 rest4[3,2,9]                0                       99903 
 18331 rest4[3,2,10]
                                   0                       99943 
 18332 rest4[4,1,1]                0                       99974 
 18333 rest4[4,1,2]                0                       99919 
 18334 rest4[4,1,3]                0                       99915 
 18335 rest4[4,1,4]                0                       99952 
 18336 rest4[4,1,5]                0                       99988 
 18337 rest4[4,1,6]                0                       99907 
 18338 rest4[4,1,7]                0                       99977 
 18339 rest4[4,1,8]                0                       99996 
 18340 rest4[4,1,9]                0                       99915 
 18341 rest4[4,1,10]
                                   0                       99936 
 18342 rest4[4,2,1]                0                       99974 
 18343 rest4[4,2,2]                0                       99919 
 18344 rest4[4,2,3]                0                       99915 
 18345 rest4[4,2,4]                0                       99952 
 18346 rest4[4,2,5]                0                       99988 
 18347 rest4[4,2,6]                0                       99907 
 18348 rest4[4,2,7]                0                       99977 
 18349 rest4[4,2,8]                0                       99996 
 18350 rest4[4,2,9]                0                       99915 
 18351 rest4[4,2,10]
                                   0                       99936 
 18352 rest4[4,3,1]                0                       99974 
 18353 rest4[4,3,2]                0                       99919 
 18354 rest4[4,3,3]                0                       99915 
 18355 rest4[4,3,4]                0                       99952 
 18356 rest4[4,3,5]                0                       99988 
 18357 rest4[4,3,6]                0                       99907 
 18358 rest4[4,3,7]                0                       99977 
 18359 rest4[4,3,8]                0                       99996 
 18360 rest4[4,3,9]                0                       99915 
 18361 rest4[4,3,10]
                                   0                       99936 
 18362 rest4[5,1,1]                0                       99947 
 18363 rest4[5,1,2]                0                       99984 
 18364 rest4[5,1,3]                0                       99957 
 18365 rest4[5,1,4]                0                       99903 
 18366 rest4[5,1,5]                0                       99910 
 18367 rest4[5,1,6]                0                       99951 
 18368 rest4[5,1,7]                0                       99946 
 18369 rest4[5,1,8]                0                       99912 
 18370 rest4[5,1,9]                0                       99941 
 18371 rest4[5,1,10]
                                   0                       99913 
 18372 rest4[5,2,1]                0                       99947 
 18373 rest4[5,2,2]                0                       99984 
 18374 rest4[5,2,3]                0                       99957 
 18375 rest4[5,2,4]                0                       99903 
 18376 rest4[5,2,5]                0                       99910 
 18377 rest4[5,2,6]                0                       99951 
 18378 rest4[5,2,7]                0                       99946 
 18379 rest4[5,2,8]                0                       99912 
 18380 rest4[5,2,9]                0                       99941 
 18381 rest4[5,2,10]
                                   0                       99913 
 18382 rest4[5,3,1]                0                       99947 
 18383 rest4[5,3,2]                0                       99984 
 18384 rest4[5,3,3]                0                       99957 
 18385 rest4[5,3,4]                0                       99903 
 18386 rest4[5,3,5]                0                       99910 
 18387 rest4[5,3,6]                0                       99951 
 18388 rest4[5,3,7]                0                       99946 
 18389 rest4[5,3,8]                0                       99912 
 18390 rest4[5,3,9]                0                       99941 
 18391 rest4[5,3,10]
                                   0                       99913 
 18392 rest4[5,4,1]                0                       99947 
 18393 rest4[5,4,2]                0                       99984 
 18394 rest4[5,4,3]                0                       99957 
 18395 rest4[5,4,4]                0                       99903 
 18396 rest4[5,4,5]                0                       99910 
 18397 rest4[5,4,6]                0                       99951 
 18398 rest4[5,4,7]                0                       99946 
 18399 rest4[5,4,8]                0                       99912 
 18400 rest4[5,4,9]                0                       99941 
 18401 rest4[5,4,10]
                                   0                       99913 
 18402 rest4[6,1,1]                0                       99952 
 18403 rest4[6,1,2]                0                       99923 
 18404 rest4[6,1,3]                0                       99938 
 18405 rest4[6,1,4]                0                       99971 
 18406 rest4[6,1,5]                0                       99921 
 18407 rest4[6,1,6]                0                       99956 
 18408 rest4[6,1,7]                0                       99984 
 18409 rest4[6,1,8]                0                       99915 
 18410 rest4[6,1,9]                0                       99948 
 18411 rest4[6,1,10]
                                   0                       99973 
 18412 rest4[6,2,1]                0                       99952 
 18413 rest4[6,2,2]                0                       99923 
 18414 rest4[6,2,3]                0                       99938 
 18415 rest4[6,2,4]                0                       99971 
 18416 rest4[6,2,5]                0                       99921 
 18417 rest4[6,2,6]                0                       99956 
 18418 rest4[6,2,7]                0                       99984 
 18419 rest4[6,2,8]                0                       99915 
 18420 rest4[6,2,9]                0                       99948 
 18421 rest4[6,2,10]
                                   0                       99973 
 18422 rest4[6,3,1]                0                       99952 
 18423 rest4[6,3,2]                0                       99923 
 18424 rest4[6,3,3]                0                       99938 
 18425 rest4[6,3,4]                0                       99971 
 18426 rest4[6,3,5]                0                       99921 
 18427 rest4[6,3,6]                0                       99956 
 18428 rest4[6,3,7]                0                       99984 
 18429 rest4[6,3,8]                0                       99915 
 18430 rest4[6,3,9]                0                       99948 
 18431 rest4[6,3,10]
                                   0                       99973 
 18432 rest4[6,4,1]                0                       99952 
 18433 rest4[6,4,2]                0                       99923 
 18434 rest4[6,4,3]                0                       99938 
 18435 rest4[6,4,4]                0                       99971 
 18436 rest4[6,4,5]                0                       99921 
 18437 rest4[6,4,6]                0                       99956 
 18438 rest4[6,4,7]                0                       99984 
 18439 rest4[6,4,8]                0                       99915 
 18440 rest4[6,4,9]                0                       99948 
 18441 rest4[6,4,10]
                                   0                       99973 
 18442 rest4[6,5,1]                0                       99952 
 18443 rest4[6,5,2]                0                       99923 
 18444 rest4[6,5,3]                0                       99938 
 18445 rest4[6,5,4]                0                       99971 
 18446 rest4[6,5,5]                0                       99921 
 18447 rest4[6,5,6]                0                       99956 
 18448 rest4[6,5,7]                0                       99984 
 18449 rest4[6,5,8]                0                       99915 
 18450 rest4[6,5,9]                0                       99948 
 18451 rest4[6,5,10]
                                   0                       99973 
 18452 rest4[7,1,1]                0                       99999 
 18453 rest4[7,1,2]                0                       99903 
 18454 rest4[7,1,3]                0                       99970 
 18455 rest4[7,1,4]                0                       99920 
 18456 rest4[7,1,5]                0                       99970 
 18457 rest4[7,1,6]                0                       99993 
 18458 rest4[7,1,7]                0                       99913 
 18459 rest4[7,1,8]                0                       99982 
 18460 rest4[7,1,9]                0                       99970 
 18461 rest4[7,1,10]
                                   0                       99979 
 18462 rest4[7,2,1]                0                       99999 
 18463 rest4[7,2,2]                0                       99903 
 18464 rest4[7,2,3]                0                       99970 
 18465 rest4[7,2,4]                0                       99920 
 18466 rest4[7,2,5]                0                       99970 
 18467 rest4[7,2,6]                0                       99993 
 18468 rest4[7,2,7]                0                       99913 
 18469 rest4[7,2,8]                0                       99982 
 18470 rest4[7,2,9]                0                       99970 
 18471 rest4[7,2,10]
                                   0                       99979 
 18472 rest4[7,3,1]                0                       99999 
 18473 rest4[7,3,2]                0                       99903 
 18474 rest4[7,3,3]                0                       99970 
 18475 rest4[7,3,4]                0                       99920 
 18476 rest4[7,3,5]                0                       99970 
 18477 rest4[7,3,6]                0                       99993 
 18478 rest4[7,3,7]                0                       99913 
 18479 rest4[7,3,8]                0                       99982 
 18480 rest4[7,3,9]                0                       99970 
 18481 rest4[7,3,10]
                                   0                       99979 
 18482 rest4[7,4,1]                0                       99999 
 18483 rest4[7,4,2]                0                       99903 
 18484 rest4[7,4,3]                0                       99970 
