Problem:    pfsp
Rows:       18061
Columns:    2071 (1770 integer, 1770 binary)
Non-zeros:  53761
Status:     INTEGER UNDEFINED
Objective:  makespan = 0 (MINimum)

   No.   Row name        Activity     Lower bound   Upper bound
------ ------------    ------------- ------------- -------------
     1 makespan                    0                             
 12134 rest4[36,2,3]
                                   0                       99962 
 12135 rest4[36,2,4]
                                   0                       99933 
 12136 rest4[36,2,5]
                                   0                       99952 
 12137 rest4[36,3,1]
                                   0                       99922 
 12138 rest4[36,3,2]
                                   0                       99944 
 12139 rest4[36,3,3]
                                   0                       99962 
 12140 rest4[36,3,4]
                                   0                       99933 
 12141 rest4[36,3,5]
                                   0                       99952 
 12142 rest4[36,4,1]
                                   0                       99922 
 12143 rest4[36,4,2]
                                   0                       99944 
 12144 rest4[36,4,3]
                                   0                       99962 
 12145 rest4[36,4,4]
                                   0                       99933 
 12146 rest4[36,4,5]
                                   0                       99952 
 12147 rest4[36,5,1]
                                   0                       99922 
 12148 rest4[36,5,2]
                                   0                       99944 
 12149 rest4[36,5,3]
                                   0                       99962 
 12150 rest4[36,5,4]
                                   0                       99933 
 12151 rest4[36,5,5]
                                   0                       99952 
 12152 rest4[36,6,1]
                                   0                       99922 
 12153 rest4[36,6,2]
                                   0                       99944 
 12154 rest4[36,6,3]
                                   0                       99962 
 12155 rest4[36,6,4]
                                   0                       99933 
 12156 rest4[36,6,5]
                                   0                       99952 
 12157 rest4[36,7,1]
                                   0                       99922 
 12158 rest4[36,7,2]
                                   0                       99944 
 12159 rest4[36,7,3]
                                   0                       99962 
 12160 rest4[36,7,4]
                                   0                       99933 
 12161 rest4[36,7,5]
                                   0                       99952 
 12162 rest4[36,8,1]
                                   0                       99922 
 12163 rest4[36,8,2]
                                   0                       99944 
 12164 rest4[36,8,3]
                                   0                       99962 
 12165 rest4[36,8,4]
                                   0                       99933 
 12166 rest4[36,8,5]
                                   0                       99952 
 12167 rest4[36,9,1]
                                   0                       99922 
 12168 rest4[36,9,2]
                                   0                       99944 
 12169 rest4[36,9,3]
                                   0                       99962 
 12170 rest4[36,9,4]
                                   0                       99933 
 12171 rest4[36,9,5]
                                   0                       99952 
 12172 rest4[36,10,1]
                                   0                       99922 
 12173 rest4[36,10,2]
                                   0                       99944 
 12174 rest4[36,10,3]
                                   0                       99962 
 12175 rest4[36,10,4]
                                   0                       99933 
 12176 rest4[36,10,5]
                                   0                       99952 
 12177 rest4[36,11,1]
                                   0                       99922 
 12178 rest4[36,11,2]
                                   0                       99944 
 12179 rest4[36,11,3]
                                   0                       99962 
 12180 rest4[36,11,4]
                                   0                       99933 
 12181 rest4[36,11,5]
                                   0                       99952 
 12182 rest4[36,12,1]
                                   0                       99922 
 12183 rest4[36,12,2]
                                   0                       99944 
 12184 rest4[36,12,3]
                                   0                       99962 
 12185 rest4[36,12,4]
                                   0                       99933 
 12186 rest4[36,12,5]
                                   0                       99952 
 12187 rest4[36,13,1]
                                   0                       99922 
 12188 rest4[36,13,2]
                                   0                       99944 
 12189 rest4[36,13,3]
                                   0                       99962 
 12190 rest4[36,13,4]
                                   0                       99933 
 12191 rest4[36,13,5]
                                   0                       99952 
 12192 rest4[36,14,1]
                                   0                       99922 
 12193 rest4[36,14,2]
                                   0                       99944 
 12194 rest4[36,14,3]
                                   0                       99962 
 12195 rest4[36,14,4]
                                   0                       99933 
 12196 rest4[36,14,5]
                                   0                       99952 
 12197 rest4[36,15,1]
                                   0                       99922 
 12198 rest4[36,15,2]
                                   0                       99944 
 12199 rest4[36,15,3]
                                   0                       99962 
 12200 rest4[36,15,4]
                                   0                       99933 
 12201 rest4[36,15,5]
                                   0                       99952 
 12202 rest4[36,16,1]
                                   0                       99922 
 12203 rest4[36,16,2]
                                   0                       99944 
 12204 rest4[36,16,3]
                                   0                       99962 
 12205 rest4[36,16,4]
                                   0                       99933 
 12206 rest4[36,16,5]
                                   0                       99952 
 12207 rest4[36,17,1]
                                   0                       99922 
 12208 rest4[36,17,2]
                                   0                       99944 
 12209 rest4[36,17,3]
                                   0                       99962 
 12210 rest4[36,17,4]
                                   0                       99933 
 12211 rest4[36,17,5]
                                   0                       99952 
 12212 rest4[36,18,1]
                                   0                       99922 
 12213 rest4[36,18,2]
                                   0                       99944 
 12214 rest4[36,18,3]
                                   0                       99962 
 12215 rest4[36,18,4]
                                   0                       99933 
 12216 rest4[36,18,5]
                                   0                       99952 
 12217 rest4[36,19,1]
                                   0                       99922 
 12218 rest4[36,19,2]
                                   0                       99944 
 12219 rest4[36,19,3]
                                   0                       99962 
 12220 rest4[36,19,4]
                                   0                       99933 
 12221 rest4[36,19,5]
                                   0                       99952 
 12222 rest4[36,20,1]
                                   0                       99922 
 12223 rest4[36,20,2]
                                   0                       99944 
 12224 rest4[36,20,3]
                                   0                       99962 
 12225 rest4[36,20,4]
                                   0                       99933 
 12226 rest4[36,20,5]
                                   0                       99952 
 12227 rest4[36,21,1]
                                   0                       99922 
 12228 rest4[36,21,2]
                                   0                       99944 
 12229 rest4[36,21,3]
                                   0                       99962 
 12230 rest4[36,21,4]
                                   0                       99933 
 12231 rest4[36,21,5]
                                   0                       99952 
 12232 rest4[36,22,1]
                                   0                       99922 
 12233 rest4[36,22,2]
                                   0                       99944 
 12234 rest4[36,22,3]
                                   0                       99962 
 12235 rest4[36,22,4]
                                   0                       99933 
 12236 rest4[36,22,5]
                                   0                       99952 
 12237 rest4[36,23,1]
                                   0                       99922 
 12238 rest4[36,23,2]
                                   0                       99944 
 12239 rest4[36,23,3]
                                   0                       99962 
 12240 rest4[36,23,4]
                                   0                       99933 
 12241 rest4[36,23,5]
                                   0                       99952 
 12242 rest4[36,24,1]
                                   0                       99922 
 12243 rest4[36,24,2]
                                   0                       99944 
 12244 rest4[36,24,3]
                                   0                       99962 
 12245 rest4[36,24,4]
                                   0                       99933 
 12246 rest4[36,24,5]
                                   0                       99952 
 12247 rest4[36,25,1]
                                   0                       99922 
 12248 rest4[36,25,2]
                                   0                       99944 
 12249 rest4[36,25,3]
                                   0                       99962 
 12250 rest4[36,25,4]
                                   0                       99933 
 12251 rest4[36,25,5]
                                   0                       99952 
 12252 rest4[36,26,1]
                                   0                       99922 
 12253 rest4[36,26,2]
                                   0                       99944 
 12254 rest4[36,26,3]
                                   0                       99962 
 12255 rest4[36,26,4]
                                   0                       99933 
 12256 rest4[36,26,5]
                                   0                       99952 
 12257 rest4[36,27,1]
                                   0                       99922 
 12258 rest4[36,27,2]
                                   0                       99944 
 12259 rest4[36,27,3]
                                   0                       99962 
 12260 rest4[36,27,4]
                                   0                       99933 
 12261 rest4[36,27,5]
                                   0                       99952 
 12262 rest4[36,28,1]
                                   0                       99922 
 12263 rest4[36,28,2]
                                   0                       99944 
 12264 rest4[36,28,3]
                                   0                       99962 
 12265 rest4[36,28,4]
                                   0                       99933 
 12266 rest4[36,28,5]
                                   0                       99952 
 12267 rest4[36,29,1]
                                   0                       99922 
 12268 rest4[36,29,2]
                                   0                       99944 
 12269 rest4[36,29,3]
                                   0                       99962 
 12270 rest4[36,29,4]
                                   0                       99933 
 12271 rest4[36,29,5]
                                   0                       99952 
 12272 rest4[36,30,1]
                                   0                       99922 
 12273 rest4[36,30,2]
                                   0                       99944 
 12274 rest4[36,30,3]
                                   0                       99962 
 12275 rest4[36,30,4]
                                   0                       99933 
 12276 rest4[36,30,5]
                                   0                       99952 
 12277 rest4[36,31,1]
                                   0                       99922 
 12278 rest4[36,31,2]
                                   0                       99944 
 12279 rest4[36,31,3]
                                   0                       99962 
 12280 rest4[36,31,4]
                                   0                       99933 
 12281 rest4[36,31,5]
                                   0                       99952 
 12282 rest4[36,32,1]
                                   0                       99922 
 12283 rest4[36,32,2]
                                   0                       99944 
 12284 rest4[36,32,3]
                                   0                       99962 
 12285 rest4[36,32,4]
                                   0                       99933 
 12286 rest4[36,32,5]
                                   0                       99952 
 12287 rest4[36,33,1]
                                   0                       99922 
 12288 rest4[36,33,2]
                                   0                       99944 
 12289 rest4[36,33,3]
                                   0                       99962 
 12290 rest4[36,33,4]
                                   0                       99933 
 12291 rest4[36,33,5]
                                   0                       99952 
 12292 rest4[36,34,1]
                                   0                       99922 
 12293 rest4[36,34,2]
                                   0                       99944 
 12294 rest4[36,34,3]
                                   0                       99962 
 12295 rest4[36,34,4]
                                   0                       99933 
 12296 rest4[36,34,5]
                                   0                       99952 
 12297 rest4[36,35,1]
                                   0                       99922 
 12298 rest4[36,35,2]
                                   0                       99944 
 12299 rest4[36,35,3]
                                   0                       99962 
 12300 rest4[36,35,4]
                                   0                       99933 
 12301 rest4[36,35,5]
                                   0                       99952 
 12302 rest4[37,1,1]
                                   0                       99930 
 12303 rest4[37,1,2]
                                   0                       99932 
 12304 rest4[37,1,3]
                                   0                       99902 
 12305 rest4[37,1,4]
                                   0                       99942 
 12306 rest4[37,1,5]
                                   0                       99931 
 12307 rest4[37,2,1]
                                   0                       99930 
 12308 rest4[37,2,2]
                                   0                       99932 
 12309 rest4[37,2,3]
                                   0                       99902 
 12310 rest4[37,2,4]
                                   0                       99942 
 12311 rest4[37,2,5]
                                   0                       99931 
 12312 rest4[37,3,1]
                                   0                       99930 
 12313 rest4[37,3,2]
                                   0                       99932 
 12314 rest4[37,3,3]
                                   0                       99902 
 12315 rest4[37,3,4]
                                   0                       99942 
 12316 rest4[37,3,5]
                                   0                       99931 
 12317 rest4[37,4,1]
                                   0                       99930 
 12318 rest4[37,4,2]
                                   0                       99932 
 12319 rest4[37,4,3]
                                   0                       99902 
 12320 rest4[37,4,4]
                                   0                       99942 
 12321 rest4[37,4,5]
                                   0                       99931 
 12322 rest4[37,5,1]
                                   0                       99930 
 12323 rest4[37,5,2]
                                   0                       99932 
 12324 rest4[37,5,3]
                                   0                       99902 
 12325 rest4[37,5,4]
                                   0                       99942 
 12326 rest4[37,5,5]
                                   0                       99931 
 12327 rest4[37,6,1]
                                   0                       99930 
 12328 rest4[37,6,2]
                                   0                       99932 
 12329 rest4[37,6,3]
                                   0                       99902 
 12330 rest4[37,6,4]
                                   0                       99942 
 12331 rest4[37,6,5]
                                   0                       99931 
 12332 rest4[37,7,1]
                                   0                       99930 
 12333 rest4[37,7,2]
                                   0                       99932 
 12334 rest4[37,7,3]
                                   0                       99902 
 12335 rest4[37,7,4]
                                   0                       99942 
 12336 rest4[37,7,5]
                                   0                       99931 
 12337 rest4[37,8,1]
                                   0                       99930 
 12338 rest4[37,8,2]
                                   0                       99932 
 12339 rest4[37,8,3]
                                   0                       99902 
 12340 rest4[37,8,4]
                                   0                       99942 
 12341 rest4[37,8,5]
                                   0                       99931 
 12342 rest4[37,9,1]
                                   0                       99930 
 12343 rest4[37,9,2]
                                   0                       99932 
 12344 rest4[37,9,3]
                                   0                       99902 
 12345 rest4[37,9,4]
                                   0                       99942 
 12346 rest4[37,9,5]
                                   0                       99931 
 12347 rest4[37,10,1]
                                   0                       99930 
 12348 rest4[37,10,2]
                                   0                       99932 
 12349 rest4[37,10,3]
                                   0                       99902 
 12350 rest4[37,10,4]
                                   0                       99942 
 12351 rest4[37,10,5]
                                   0                       99931 
 12352 rest4[37,11,1]
                                   0                       99930 
 12353 rest4[37,11,2]
                                   0                       99932 
 12354 rest4[37,11,3]
                                   0                       99902 
 12355 rest4[37,11,4]
                                   0                       99942 
 12356 rest4[37,11,5]
                                   0                       99931 
 12357 rest4[37,12,1]
                                   0                       99930 
 12358 rest4[37,12,2]
                                   0                       99932 
 12359 rest4[37,12,3]
                                   0                       99902 
 12360 rest4[37,12,4]
                                   0                       99942 
 12361 rest4[37,12,5]
                                   0                       99931 
 12362 rest4[37,13,1]
                                   0                       99930 
 12363 rest4[37,13,2]
                                   0                       99932 
 12364 rest4[37,13,3]
                                   0                       99902 
 12365 rest4[37,13,4]
                                   0                       99942 
 12366 rest4[37,13,5]
                                   0                       99931 
 12367 rest4[37,14,1]
                                   0                       99930 
 12368 rest4[37,14,2]
                                   0                       99932 
 12369 rest4[37,14,3]
                                   0                       99902 
 12370 rest4[37,14,4]
                                   0                       99942 
 12371 rest4[37,14,5]
                                   0                       99931 
 12372 rest4[37,15,1]
                                   0                       99930 
 12373 rest4[37,15,2]
                                   0                       99932 
 12374 rest4[37,15,3]
                                   0                       99902 
 12375 rest4[37,15,4]
                                   0                       99942 
 12376 rest4[37,15,5]
                                   0                       99931 
 12377 rest4[37,16,1]
                                   0                       99930 
 12378 rest4[37,16,2]
                                   0                       99932 
 12379 rest4[37,16,3]
                                   0                       99902 
 12380 rest4[37,16,4]
                                   0                       99942 
 12381 rest4[37,16,5]
                                   0                       99931 
 12382 rest4[37,17,1]
                                   0                       99930 
 12383 rest4[37,17,2]
                                   0                       99932 
 12384 rest4[37,17,3]
                                   0                       99902 
 12385 rest4[37,17,4]
                                   0                       99942 
 12386 rest4[37,17,5]
                                   0                       99931 
 12387 rest4[37,18,1]
                                   0                       99930 
 12388 rest4[37,18,2]
                                   0                       99932 
 12389 rest4[37,18,3]
                                   0                       99902 
 12390 rest4[37,18,4]
                                   0                       99942 
 12391 rest4[37,18,5]
                                   0                       99931 
 12392 rest4[37,19,1]
                                   0                       99930 
 12393 rest4[37,19,2]
                                   0                       99932 
 12394 rest4[37,19,3]
                                   0                       99902 
 12395 rest4[37,19,4]
                                   0                       99942 
 12396 rest4[37,19,5]
                                   0                       99931 
 12397 rest4[37,20,1]
                                   0                       99930 
 12398 rest4[37,20,2]
                                   0                       99932 
 12399 rest4[37,20,3]
                                   0                       99902 
 12400 rest4[37,20,4]
                                   0                       99942 
 12401 rest4[37,20,5]
                                   0                       99931 
 12402 rest4[37,21,1]
                                   0                       99930 
 12403 rest4[37,21,2]
                                   0                       99932 
 12404 rest4[37,21,3]
                                   0                       99902 
 12405 rest4[37,21,4]
                                   0                       99942 
 12406 rest4[37,21,5]
                                   0                       99931 
 12407 rest4[37,22,1]
                                   0                       99930 
 12408 rest4[37,22,2]
                                   0                       99932 
 12409 rest4[37,22,3]
                                   0                       99902 
 12410 rest4[37,22,4]
                                   0                       99942 
 12411 rest4[37,22,5]
                                   0                       99931 
 12412 rest4[37,23,1]
                                   0                       99930 
 12413 rest4[37,23,2]
                                   0                       99932 
 12414 rest4[37,23,3]
                                   0                       99902 
 12415 rest4[37,23,4]
                                   0                       99942 
 12416 rest4[37,23,5]
                                   0                       99931 
 12417 rest4[37,24,1]
                                   0                       99930 
 12418 rest4[37,24,2]
                                   0                       99932 
 12419 rest4[37,24,3]
                                   0                       99902 
 12420 rest4[37,24,4]
                                   0                       99942 
 12421 rest4[37,24,5]
                                   0                       99931 
 12422 rest4[37,25,1]
                                   0                       99930 
 12423 rest4[37,25,2]
                                   0                       99932 
 12424 rest4[37,25,3]
                                   0                       99902 
 12425 rest4[37,25,4]
                                   0                       99942 
 12426 rest4[37,25,5]
                                   0                       99931 
 12427 rest4[37,26,1]
                                   0                       99930 
 12428 rest4[37,26,2]
                                   0                       99932 
 12429 rest4[37,26,3]
                                   0                       99902 
 12430 rest4[37,26,4]
                                   0                       99942 
 12431 rest4[37,26,5]
                                   0                       99931 
 12432 rest4[37,27,1]
                                   0                       99930 
 12433 rest4[37,27,2]
                                   0                       99932 
 12434 rest4[37,27,3]
                                   0                       99902 
 12435 rest4[37,27,4]
                                   0                       99942 
 12436 rest4[37,27,5]
                                   0                       99931 
 12437 rest4[37,28,1]
                                   0                       99930 
 12438 rest4[37,28,2]
                                   0                       99932 
 12439 rest4[37,28,3]
                                   0                       99902 
 12440 rest4[37,28,4]
                                   0                       99942 
 12441 rest4[37,28,5]
                                   0                       99931 
 12442 rest4[37,29,1]
                                   0                       99930 
 12443 rest4[37,29,2]
                                   0                       99932 
 12444 rest4[37,29,3]
                                   0                       99902 
 12445 rest4[37,29,4]
                                   0                       99942 
 12446 rest4[37,29,5]
                                   0                       99931 
 12447 rest4[37,30,1]
                                   0                       99930 
 12448 rest4[37,30,2]
                                   0                       99932 
 12449 rest4[37,30,3]
                                   0                       99902 
 12450 rest4[37,30,4]
                                   0                       99942 
 12451 rest4[37,30,5]
                                   0                       99931 
 12452 rest4[37,31,1]
                                   0                       99930 
 12453 rest4[37,31,2]
                                   0                       99932 
 12454 rest4[37,31,3]
                                   0                       99902 
 12455 rest4[37,31,4]
                                   0                       99942 
 12456 rest4[37,31,5]
                                   0                       99931 
 12457 rest4[37,32,1]
                                   0                       99930 
 12458 rest4[37,32,2]
                                   0                       99932 
 12459 rest4[37,32,3]
                                   0                       99902 
 12460 rest4[37,32,4]
                                   0                       99942 
 12461 rest4[37,32,5]
                                   0                       99931 
 12462 rest4[37,33,1]
                                   0                       99930 
 12463 rest4[37,33,2]
                                   0                       99932 
 12464 rest4[37,33,3]
                                   0                       99902 
 12465 rest4[37,33,4]
                                   0                       99942 
 12466 rest4[37,33,5]
                                   0                       99931 
 12467 rest4[37,34,1]
                                   0                       99930 
 12468 rest4[37,34,2]
                                   0                       99932 
 12469 rest4[37,34,3]
                                   0                       99902 
 12470 rest4[37,34,4]
                                   0                       99942 
 12471 rest4[37,34,5]
                                   0                       99931 
 12472 rest4[37,35,1]
                                   0                       99930 
 12473 rest4[37,35,2]
                                   0                       99932 
 12474 rest4[37,35,3]
                                   0                       99902 
 12475 rest4[37,35,4]
                                   0                       99942 
 12476 rest4[37,35,5]
                                   0                       99931 
 12477 rest4[37,36,1]
                                   0                       99930 
 12478 rest4[37,36,2]
                                   0                       99932 
 12479 rest4[37,36,3]
                                   0                       99902 
 12480 rest4[37,36,4]
                                   0                       99942 
 12481 rest4[37,36,5]
                                   0                       99931 
 12482 rest4[38,1,1]
                                   0                       99928 
 12483 rest4[38,1,2]
                                   0                       99999 
 12484 rest4[38,1,3]
                                   0                       99916 
 12485 rest4[38,1,4]
                                   0                       99939 
 12486 rest4[38,1,5]
                                   0                       99996 
 12487 rest4[38,2,1]
                                   0                       99928 
 12488 rest4[38,2,2]
                                   0                       99999 
 12489 rest4[38,2,3]
                                   0                       99916 
 12490 rest4[38,2,4]
                                   0                       99939 
 12491 rest4[38,2,5]
                                   0                       99996 
 12492 rest4[38,3,1]
                                   0                       99928 
 12493 rest4[38,3,2]
                                   0                       99999 
 12494 rest4[38,3,3]
                                   0                       99916 
 12495 rest4[38,3,4]
                                   0                       99939 
 12496 rest4[38,3,5]
                                   0                       99996 
 12497 rest4[38,4,1]
                                   0                       99928 
 12498 rest4[38,4,2]
                                   0                       99999 
 12499 rest4[38,4,3]
                                   0                       99916 
 12500 rest4[38,4,4]
                                   0                       99939 
 12501 rest4[38,4,5]
                                   0                       99996 
 12502 rest4[38,5,1]
                                   0                       99928 
 12503 rest4[38,5,2]
                                   0                       99999 
 12504 rest4[38,5,3]
                                   0                       99916 
 12505 rest4[38,5,4]
                                   0                       99939 
 12506 rest4[38,5,5]
                                   0                       99996 
 12507 rest4[38,6,1]
                                   0                       99928 
 12508 rest4[38,6,2]
                                   0                       99999 
 12509 rest4[38,6,3]
                                   0                       99916 
 12510 rest4[38,6,4]
                                   0                       99939 
 12511 rest4[38,6,5]
                                   0                       99996 
 12512 rest4[38,7,1]
                                   0                       99928 
 12513 rest4[38,7,2]
                                   0                       99999 
 12514 rest4[38,7,3]
                                   0                       99916 
 12515 rest4[38,7,4]
                                   0                       99939 
 12516 rest4[38,7,5]
                                   0                       99996 
 12517 rest4[38,8,1]
                                   0                       99928 
 12518 rest4[38,8,2]
                                   0                       99999 
 12519 rest4[38,8,3]
                                   0                       99916 
 12520 rest4[38,8,4]
                                   0                       99939 
 12521 rest4[38,8,5]
                                   0                       99996 
 12522 rest4[38,9,1]
                                   0                       99928 
 12523 rest4[38,9,2]
                                   0                       99999 
 12524 rest4[38,9,3]
                                   0                       99916 
 12525 rest4[38,9,4]
                                   0                       99939 
 12526 rest4[38,9,5]
                                   0                       99996 
 12527 rest4[38,10,1]
                                   0                       99928 
 12528 rest4[38,10,2]
                                   0                       99999 
 12529 rest4[38,10,3]
                                   0                       99916 
 12530 rest4[38,10,4]
                                   0                       99939 
 12531 rest4[38,10,5]
                                   0                       99996 
 12532 rest4[38,11,1]
                                   0                       99928 
 12533 rest4[38,11,2]
                                   0                       99999 
 12534 rest4[38,11,3]
                                   0                       99916 
 12535 rest4[38,11,4]
                                   0                       99939 
 12536 rest4[38,11,5]
                                   0                       99996 
 12537 rest4[38,12,1]
                                   0                       99928 
 12538 rest4[38,12,2]
                                   0                       99999 
 12539 rest4[38,12,3]
                                   0                       99916 
 12540 rest4[38,12,4]
                                   0                       99939 
 12541 rest4[38,12,5]
                                   0                       99996 
 12542 rest4[38,13,1]
                                   0                       99928 
 12543 rest4[38,13,2]
                                   0                       99999 
 12544 rest4[38,13,3]
                                   0                       99916 
 12545 rest4[38,13,4]
                                   0                       99939 
 12546 rest4[38,13,5]
                                   0                       99996 
 12547 rest4[38,14,1]
                                   0                       99928 
 12548 rest4[38,14,2]
                                   0                       99999 
 12549 rest4[38,14,3]
                                   0                       99916 
 12550 rest4[38,14,4]
                                   0                       99939 
 12551 rest4[38,14,5]
                                   0                       99996 
 12552 rest4[38,15,1]
                                   0                       99928 
 12553 rest4[38,15,2]
                                   0                       99999 
 12554 rest4[38,15,3]
                                   0                       99916 
 12555 rest4[38,15,4]
                                   0                       99939 
 12556 rest4[38,15,5]
                                   0                       99996 
 12557 rest4[38,16,1]
                                   0                       99928 
 12558 rest4[38,16,2]
                                   0                       99999 
 12559 rest4[38,16,3]
                                   0                       99916 
 12560 rest4[38,16,4]
                                   0                       99939 
 12561 rest4[38,16,5]
                                   0                       99996 
 12562 rest4[38,17,1]
                                   0                       99928 
 12563 rest4[38,17,2]
                                   0                       99999 
 12564 rest4[38,17,3]
                                   0                       99916 
 12565 rest4[38,17,4]
                                   0                       99939 
 12566 rest4[38,17,5]
                                   0                       99996 
 12567 rest4[38,18,1]
                                   0                       99928 
 12568 rest4[38,18,2]
                                   0                       99999 
 12569 rest4[38,18,3]
                                   0                       99916 
 12570 rest4[38,18,4]
                                   0                       99939 
 12571 rest4[38,18,5]
                                   0                       99996 
 12572 rest4[38,19,1]
                                   0                       99928 
 12573 rest4[38,19,2]
                                   0                       99999 
 12574 rest4[38,19,3]
                                   0                       99916 
 12575 rest4[38,19,4]
                                   0                       99939 
 12576 rest4[38,19,5]
                                   0                       99996 
 12577 rest4[38,20,1]
                                   0                       99928 
 12578 rest4[38,20,2]
                                   0                       99999 
 12579 rest4[38,20,3]
                                   0                       99916 
 12580 rest4[38,20,4]
                                   0                       99939 
 12581 rest4[38,20,5]
                                   0                       99996 
 12582 rest4[38,21,1]
                                   0                       99928 
 12583 rest4[38,21,2]
                                   0                       99999 
 12584 rest4[38,21,3]
                                   0                       99916 
 12585 rest4[38,21,4]
                                   0                       99939 
 12586 rest4[38,21,5]
                                   0                       99996 
 12587 rest4[38,22,1]
                                   0                       99928 
 12588 rest4[38,22,2]
                                   0                       99999 
 12589 rest4[38,22,3]
                                   0                       99916 
 12590 rest4[38,22,4]
                                   0                       99939 
 12591 rest4[38,22,5]
                                   0                       99996 
 12592 rest4[38,23,1]
                                   0                       99928 
 12593 rest4[38,23,2]
                                   0                       99999 
 12594 rest4[38,23,3]
                                   0                       99916 
 12595 rest4[38,23,4]
                                   0                       99939 
 12596 rest4[38,23,5]
                                   0                       99996 
 12597 rest4[38,24,1]
                                   0                       99928 
 12598 rest4[38,24,2]
                                   0                       99999 
 12599 rest4[38,24,3]
                                   0                       99916 
 12600 rest4[38,24,4]
                                   0                       99939 
 12601 rest4[38,24,5]
                                   0                       99996 
 12602 rest4[38,25,1]
                                   0                       99928 
 12603 rest4[38,25,2]
                                   0                       99999 
 12604 rest4[38,25,3]
                                   0                       99916 
 12605 rest4[38,25,4]
                                   0                       99939 
 12606 rest4[38,25,5]
                                   0                       99996 
 12607 rest4[38,26,1]
                                   0                       99928 
 12608 rest4[38,26,2]
                                   0                       99999 
 12609 rest4[38,26,3]
                                   0                       99916 
 12610 rest4[38,26,4]
                                   0                       99939 
 12611 rest4[38,26,5]
                                   0                       99996 
 12612 rest4[38,27,1]
                                   0                       99928 
 12613 rest4[38,27,2]
                                   0                       99999 
 12614 rest4[38,27,3]
                                   0                       99916 
 12615 rest4[38,27,4]
                                   0                       99939 
 12616 rest4[38,27,5]
                                   0                       99996 
 12617 rest4[38,28,1]
                                   0                       99928 
 12618 rest4[38,28,2]
                                   0                       99999 
 12619 rest4[38,28,3]
                                   0                       99916 
 12620 rest4[38,28,4]
                                   0                       99939 
 12621 rest4[38,28,5]
                                   0                       99996 
 12622 rest4[38,29,1]
                                   0                       99928 
 12623 rest4[38,29,2]
                                   0                       99999 
 12624 rest4[38,29,3]
                                   0                       99916 
 12625 rest4[38,29,4]
                                   0                       99939 
 12626 rest4[38,29,5]
                                   0                       99996 
 12627 rest4[38,30,1]
                                   0                       99928 
 12628 rest4[38,30,2]
                                   0                       99999 
 12629 rest4[38,30,3]
                                   0                       99916 
 12630 rest4[38,30,4]
                                   0                       99939 
 12631 rest4[38,30,5]
                                   0                       99996 
 12632 rest4[38,31,1]
                                   0                       99928 
 12633 rest4[38,31,2]
                                   0                       99999 
 12634 rest4[38,31,3]
                                   0                       99916 
 12635 rest4[38,31,4]
                                   0                       99939 
 12636 rest4[38,31,5]
                                   0                       99996 
 12637 rest4[38,32,1]
                                   0                       99928 
 12638 rest4[38,32,2]
                                   0                       99999 
 12639 rest4[38,32,3]
                                   0                       99916 
 12640 rest4[38,32,4]
                                   0                       99939 
 12641 rest4[38,32,5]
                                   0                       99996 
 12642 rest4[38,33,1]
                                   0                       99928 
 12643 rest4[38,33,2]
                                   0                       99999 
 12644 rest4[38,33,3]
                                   0                       99916 
 12645 rest4[38,33,4]
                                   0                       99939 
 12646 rest4[38,33,5]
                                   0                       99996 
